,problem_log,cos_similarity,corrective_action
200,galley trash door missing screws,0.24019223070763096,replaced screws spm 20 50 01
201,door 1r girtbar is very hard to arm,0.12070113739631708,found aft retainer clip to tight adj clip performed safetyck list ops ok ref amm 25 66 01 
202,slide girth bar at door 2l has excessive slack when attached to floor latch ,0.2148344622118302,removed slide attached hook and pile to slide bussel re installed slide ref amm 25 66 01 rii inspection by u113715 
203,life vest container found in galley storage container ,0.38030436528708234,reinstalled life vest 
204,forward closet will not open handle is broken ,0.24209101306752134,reinstalled lock assy and handle forward closetplacard removed
205,rt aft lavatory door latch lock inop ,0.16012815380508735,replaced lavatory door lock mechanism function normal p n500720 1u 
206,aft left outboard f a jumpseat life vest compartment door broken ,0.32914029430219216,replaced spring hindge on aft left o b f a jumpseat life vestdoor ops good ref 25 00 00
207,seat 26a will not stay upright,0.1790287185098585,r r hydralock ref to cmm 25 27 43 ops check good wpb 10158 
208,seat 26a will not stay upright,0.1790287185098585,replaced recline button ops check good
209,o h bin 32abc will not latch w u by emp u235609,0.13867504905630748,replc d latch assembly ops checks ck s good 
210,r1 slide pack forward stow hook not properly attached,0.24019223070763096,adjusted and reattached girt bar stowage hook ref amm25 66 01
211,aft left lavatory door will not close all the way ,0.2080125735844612,secured the door ops check good 
212,door 1l girt bar material loose,0.20254787341673364,repositioned slide and grit material in slide cover per amm 2566 01 operation normal used escape slide render safe checklist inspected by u094048
213,door 2r slide bussel cord out,0.2547623326825344,restowed pin bonding strap gusset strap per amm 25 66 01 000 802 
214,a c aft lavatory door right side off hinges,0.27850332594800875,reinstalled door iaw amm 25 41 02 400 801 c1
215,aft lavatory a c right will not lock,0.2001601922563592,inspected door operation ok right aft lavatory door okay per mm25 41 02 okay for service emp v902152 invld entered by 06704 
216,f o lap belt difficult to unfasten ,0.13867504905630748,replaced f o lap belt ref ifm 25 11 02 op checks good 
217,water is leaking from forward cargo bin ceiling at station 495aircraft left ,0.3222516933177453,performed general visual insp behind ceiling panel no leksfound identified to be condensation 
218,auto t o and go around placared missing from the 2 throttle,0.2687419249432853,replaced missing placard with serviceble unit oil closed 
219,22c will not stay in upright position ,0.21182963643408118,replaced hydroloc release head checks ok reversed ddp n removed placard 
220,tray table 30c latch broken,0.16012815380508735,installed kit table latc live tv coach m e 29 2527 3 0035 cks ok 
221,tray table 20e hanging low when open ,0.27551938438899226,adjusted tray table lower stop ops checks good 
222,first class bulkhead divider loose,0.2547623326825344,resured left hand first class bulkhead partition iaw amm 25 24 15 400 801 okay for service
223,25c tray table will not stay in the upright postion emp invalid used d2500 for entry only u235609,0.25640280251539016,installed new latch ref amm 25 25 00 seat 25c 
224,needs sharps and upk kit,0.11322770341445974,replaced both upk and sharps 
225,fwd cardo pit forward right webbing will not secure,0.2664693550105969,replaced webbing ops check good m e 29 2552 3 0103 
226,first class closet lining is peeling off ,0.3038218101251004,removed and replaced tambor door ops check normal ref ecra 2520 04802
227,seat 32d in arm controller damaged rcu ,0.3466876226407688,removed and replaced damaged remote control unit in seat 32d with new performed ops check ops test good mel closed 
228,metal security guard missing from the bottom of the cockpit door gap cover strip art 40173,0.40803604803180893,installed metal security guard placard removed 
229,26a seat belt buckle installed backwards ,0.2264554068289195,reinstalled seat belt correctly 
230,coffee pot position 420 aft is leaking,0.5204164998665342,replaced coffee maker 420 task 25 34 00 400 801c1rotable parts change was indicated tt 1719467 sn off 09402coffeemaker a off 29 2599 9 0001 9402 on 29 2599 9 0001 2003
231,aft c m leaking ,0.26688025634181217,reset popet valve lk check good 
232,sharps container seal broken ,0.35529247334746267,replced sharps container 
233,right aft lavatory door needs to be adjusted written up by 147693,0.1698415551216896,adjusted lavatory door ops check good amm25 40 00
234,f a overhead bin lock inop ,0.15130688316720084,found 2 screws that hold the locking cam to be loose tightened screws op s check good no other defects noted mel closed
235,overhead bin door 11 abc won t stay closed ,0.27850332594800875,closed bin ops check normal 
236,seat 28f won t stay erect ,0.1961161351381843,replaced hydrolock op s check normal pla removed 
237,water leak aft galley ,0.1790287185098585,remove inboard c m free stuck colonoid ops check normal 
238,water leak aft galley ,0.1790287185098585,reset overflow tubes 419 coffeemaker no other leaks noted both coffeemakers ops normal 
239,seat back at 29d will not stayup and will go forward too far,0.19985201625794766,replaced recline hydrolock checks okay
240,seat 27c tray table latch missing,0.25318484177091705,r r t t latch 27c a c or to continue
241,aft galley flashlight at door 2l outbd flashlight is not blinking,0.25041771123531703,replaced aft lt galley flashlight battery as req d 
242,bulk head divider a c right not secured,0.2001601922563592,found outbd bracket dislodged and came off ovhd bin reinstalled resecured bracket and reattached r h f c divider to bracketall good
243,overhead bin 11 12 abc will not stay closed and locked,0.3106942549522474,ops checked normal suspect an oversize bag was on bin 
244,tray table latch inoperable 23 c,0.21350420507344975,reinstalled tray table latch ops normally 
245,overhead bin 12 abc will not close,0.26688025634181217,adjusted hindges ops check good 
246,tray table latch broken at 29b emp u244819 not authirized to use the program ,0.15544045708951484,removed and replaced latch checks good 
247,seat 26 f tray broken,0.13867504905630748,install new latch assembly ops good
248,26f cushion dirty ,0.18490006540840997,repl 26f cushion okay for service 
249,seat 7d cushion soiled,0.1698415551216896,seat 7d no faults noted seat 10d seat cushionmissing placed on mel ddp c w
250,tray table20c will not stay up ,0.1689815923548439,installed new traytable lock tab 20c ops check good mel removed 
251,aft pbe anti tamper seal is seperated,0.21726204731337076,replaced seal by u031378
252,31d armrest broken,0.11322770341445974,adjusted hinge bolt u007743
253,31d armrest broken,0.11322770341445974,replaced armrest
254,lh emergency exit trim on whole door appears loose,0.18681617943926854,repaired upper lining assembly per amm 25 00 00 350 802
255,aft fire extinguisher missing red seal 98196 used for sceptre entry only ,0.3205128205128208,installed new red seal to aft fire extinguisher gauge on extinguisher reads full in the green 
256,found stowbin door with broken trim on inside of door,0.252439082148701,ok for service
257,sharps container missing,0.38437110679803727,replaced missing sharps container
258,sharps container missing,0.38437110679803727,replaced sharps container a c okay for service 
259,pbe at door 1l is soft per fa,0.18681617943926854,replaced pbe ref amm 25 64 00 900 807 ipc 25 64 00 46
260,aft pbe cover missing ,0.3637664186342766,replaced pbe cover 
261,aft pbe cover missing ,0.3637664186342766,replaced cover per ecra 2560 01998 to pbe box m bees 95775
262,seat 23c inop,0.08006407690254368,reattached hardware seat 23c ops ok
263,gasper vent at door 1l will not close ,0.24140227479263415,replaced vent assy ref ipc21 23 54 77a
264,pa handset right side latch missing on center cockpit pedestal ,0.4173628520588616,rmvd and replaced balck latch assy ops ok oil closed 
265,overhead bin will not close row 25 def ,0.24209101306752134,replaced oh bin latch at 25def ops check good 
266,seat backs will not stay upright at seats 28c and 30a ,0.1961161351381843,removed installed recline lock ref 25 26 55 checked ok 
267,aft right lavatory door fell off hinges,0.25318484177091705,resecured lavatory door door ops normal w p b contract maint a p 3594039 invaild employee in log page block 13 3594039 
268,plastic girt bar clip fell off at door 1l,0.24140227479263415,secured clip 
269,seat cushion at 22f soiled ,0.1698415551216896,replaced seat cushion 
270,girt bar door 1r has broken plactic retainer part ,0.15724272550828797,removed replaced girt bar stop release on door 1r ref ipc25 66 00 06 item 380 insp by ord qc emp u092616
271,flagging delay seat 31c cushion dirty,0.2894143807081534,juf sent
272,aft water extinguisher missing pin,0.23693523616867607,found water ixtinguisher missing wire seal installed seal okto cont extinguisher servicable per gmm 05 20 10
273,door 1r slide pack has dislodged and partially slid out the bottom of the cover ,0.2973505167250267,inspected slide pack found secured girt bar fabric excess resecured per amm 25 66 01 200 802 okay for service entered for v907065 faa 3469012
274,seat 2a will not stay erect,0.1961161351381843,reset seat recline op s ok
275,handle to lock down coffee pot aft galley position 420 difficult to operate,0.4774099160262896,clean guide rails ops chked ok
276,capt verticle seat adjustment inop,0.228802157661215,replaced capt seat asy ref mm 25 11 01 400 801rotable parts change was indicated tt 1556229 sn off 06931seat crew cap off 29 2510 9 0001 6931 on 29 2510 9 0001 2382
277,lock for aed compartment fell out of compartment needs replaced ,0.33626912299068346,replaced aed compartment lock assembly 
278,overhead bin 3f won t lock closed ,0.19814848097530455,adj latch ops normal 
279,23b overhead bin inop ,0.10741723110591508,replaced 23b bin door latch ref mm 25 24 36 ops checks good pla removed 
280,fwd galley coffeemaker does not heat up ,0.5325124418027855,performed ops check ops check good
281,f o audio panel has constant static and a c whine all channelsall radio channels are audible multiple headsets used ,0.4597964443493453,returned obs s f o s acp s to original positions could not get malfunction to return after re rack 2 vhf x cvr all work iaw fim 23 12 00 810 816 
282,rt aft galley trash container missing,0.39260352664937914,installed container at rt aft galley 
283,emergency slide raft at door 1r is exposed out of the bottomof the housing unit,0.2401922307076309,removed inspected and reinstalled slide 1r per amm 25 66 01
284,installed slide safety pin,0.24426357542638047,removed andd stowed slide safety pin per amm 25 66 02
285,capt s seat track lock lever does not spring lock into selected position ,0.2938873433482584,r r springs 2 ea and checks good by amm 25 11 01 400 801 w p b u025664 work rii by f n u123566
286,pbe located a c aft rt case is cracked,0.20672455764868103,replaced pbe hood box
287,seat cushion at 8c soiled,0.18490006540840997,removed and installed seat cushion at 8c
288,seat 27b cushion needs to be replaced,0.2001601922563592,replaced cover 27b
289,capt s seat thigh adjustment will not go all the way down ,0.24209101306752134,reattached capts seat rt thigh into mech thight adj now checks normal
